id,id_tiempo,id_territorio,id_tipo_delito,coneguts,resolts,detencions
278290,83,16,22,2,0,0
278291,83,16,23,1,1,1
278292,83,16,6,0,1,0
278293,83,16,10,5,6,1
278294,83,16,44,1,1,0
278295,83,16,31,2,2,0
278296,83,17,1,1,2,0
278297,83,17,2,4,3,0
278298,83,17,46,1,2,0
278299,83,17,17,39,34,9
278300,83,17,18,1,1,0
278301,83,17,19,3,3,0
278302,83,17,3,53,6,2
278303,83,17,47,1,1,0
278304,83,17,4,20,7,0
278305,83,17,20,113,20,0
278306,83,17,48,9,6,0
278307,83,17,21,46,5,5
278308,83,17,22,30,0,0
278309,83,17,23,9,5,4
278310,83,17,24,4,3,0
278311,83,17,5,3,5,0
278312,83,17,36,1,1,0
278313,83,17,6,2,2,1
278314,83,17,26,5,5,3
278315,83,17,7,1,0,0
278316,83,17,8,1,1,0
278317,83,17,9,1,0,0
278318,83,17,27,2,3,1
278319,83,17,10,9,6,1
278320,83,17,44,2,2,0
278321,83,17,29,2,0,0
278322,83,17,30,4,4,0
278323,83,17,31,17,17,0
278324,83,17,33,1,1,0
278325,83,17,14,9,7,6
278326,83,17,15,0,1,0
278327,83,18,2,3,2,1
278328,83,18,17,8,8,0
278329,83,18,18,9,9,3
278330,83,18,19,3,1,0
278331,83,18,3,38,2,0
278332,83,18,47,5,2,0
278333,83,18,4,12,0,0
278334,83,18,20,56,11,2
278335,83,18,48,12,10,0
278336,83,18,49,2,2,1
278337,83,18,21,90,17,1
278338,83,18,22,8,0,0
278339,83,18,23,5,5,5
278340,83,18,24,2,2,0
278341,83,18,72,1,1,0
278342,83,18,36,1,1,0
278343,83,18,6,4,4,0
278344,83,18,26,1,1,0
278345,83,18,8,1,1,0
278346,83,18,27,1,0,0
278347,83,18,10,13,13,1
278348,83,18,44,1,0,0
278349,83,18,29,2,1,0
278350,83,18,30,8,8,1
278351,83,18,31,8,8,1
278352,83,18,40,1,1,0
278353,83,18,55,1,1,0
278354,83,18,33,1,1,0
278355,83,18,14,3,1,0
278356,83,19,1,1,1,0
278357,83,19,2,7,5,2
278358,83,19,46,2,2,0
278359,83,19,42,5,3,1
278360,83,19,17,59,55,15
278361,83,19,18,3,4,2
278362,83,19,19,13,12,1
278363,83,19,3,154,21,5
278364,83,19,4,53,18,1
278365,83,19,20,806,177,29
278366,83,19,48,10,8,0
278367,83,19,65,0,0,3
278368,83,19,49,2,2,3
278369,83,19,21,94,16,7
278370,83,19,22,102,4,5
278371,83,19,23,157,29,34
278372,83,19,24,56,22,2
278373,83,19,25,2,1,0
278374,83,19,6,5,5,3
278375,83,19,26,4,4,5
278376,83,19,57,0,0,2
278377,83,19,9,2,2,0
278378,83,19,27,3,2,1
278379,83,19,10,29,24,3
278380,83,19,44,11,11,1
278381,83,19,29,4,4,2
278382,83,19,39,1,1,1
278383,83,19,30,9,8,0
278384,83,19,31,14,14,0
278385,83,19,32,2,2,0
278386,83,19,40,1,1,1
278387,83,19,33,2,2,0
278388,83,19,14,9,9,18
278389,83,19,70,1,1,0
278390,83,19,15,0,1,0
278391,83,20,54,1,1,1
278392,83,20,1,1,0,0
278393,83,20,2,2,1,0
278394,83,20,46,5,4,0
278395,83,20,42,3,1,0
278396,83,20,17,60,52,13
278397,83,20,18,1,1,0
278398,83,20,68,0,1,0
278399,83,20,19,47,39,4
278400,83,20,3,78,24,8
278401,83,20,47,6,1,0
278402,83,20,4,82,21,2
278403,83,20,20,1906,458,114
278404,83,20,48,25,16,0
278405,83,20,49,2,2,1
278406,83,20,21,75,14,5
278407,83,20,22,40,3,1
278408,83,20,23,140,32,23
278409,83,20,24,16,21,2
278410,83,20,5,4,4,0
278411,83,20,6,5,6,5
278412,83,20,26,10,10,9
278413,83,20,27,1,1,0
278414,83,20,10,26,23,8
278415,83,20,44,3,3,0
278416,83,20,28,1,1,2
278417,83,20,29,6,5,4
278418,83,20,30,11,11,0
278419,83,20,31,20,20,0
278420,83,20,32,3,3,0
278421,83,20,40,0,0,1
278422,83,20,33,1,1,0
278423,83,20,14,20,20,18
278424,83,20,15,0,2,0
278425,83,21,54,3,3,2
278426,83,21,2,12,8,2
278427,83,21,46,4,2,1
278428,83,21,42,2,1,0
278429,83,21,17,78,61,14
278430,83,21,18,5,1,1
278431,83,21,94,1,0,0
278432,83,21,19,40,27,2
278433,83,21,69,0,1,1
278434,83,21,3,161,22,3
278435,83,21,74,2,0,0
278436,83,21,47,3,2,0
278437,83,21,4,138,52,5
278438,83,21,20,2343,322,113
278439,83,21,48,6,4,0
278440,83,21,65,1,1,0
278441,83,21,49,3,3,1
278442,83,21,21,134,14,10
278443,83,21,22,80,3,3
278444,83,21,23,195,28,16
278445,83,21,24,62,31,2
278446,83,21,51,0,1,0
278447,83,21,5,4,6,0
278448,83,21,6,6,6,3
278449,83,21,26,9,9,7
278450,83,21,9,2,2,0
278451,83,21,27,1,0,0
278452,83,21,10,27,22,8
278453,83,21,44,6,6,0
278454,83,21,29,6,5,3
278455,83,21,12,1,0,0
278456,83,21,39,1,1,1
278457,83,21,30,10,10,0
278458,83,21,31,19,19,1
278459,83,21,32,5,5,0
278460,83,21,58,1,1,0
278461,83,21,14,5,4,6
278462,83,21,15,0,1,0
278463,83,22,1,2,0,0
278464,83,22,2,8,7,8
278465,83,22,46,3,2,0
278466,83,22,42,4,1,0
278467,83,22,17,54,45,11
278468,83,22,18,5,3,0
278469,83,22,19,23,20,2
278470,83,22,3,96,14,4
278471,83,22,47,3,1,0
278472,83,22,4,94,15,5
278473,83,22,60,1,1,0
278474,83,22,20,812,82,33
278475,83,22,48,9,9,0
278476,83,22,65,1,1,0
278477,83,22,49,3,2,0
278478,83,22,21,67,21,15
278479,83,22,22,86,6,7
278480,83,22,23,96,16,26
278481,83,22,24,22,13,4
278482,83,22,5,2,4,0
278483,83,22,6,2,3,2
278484,83,22,26,6,8,4
278485,83,22,57,1,0,0
278486,83,22,7,3,3,0
278487,83,22,8,1,1,0
278488,83,22,9,4,2,0
278489,83,22,27,2,2,2
278490,83,22,10,36,36,4
278491,83,22,44,4,4,1
278492,83,22,29,8,6,4
278493,83,22,30,8,8,0
278494,83,22,31,7,7,0
278495,83,22,33,1,1,0
278496,83,22,14,2,3,7
278497,83,23,54,1,1,0
278498,83,23,1,1,3,0
278499,83,23,2,7,6,2
278500,83,23,46,2,1,0
278501,83,23,42,3,1,0
278502,83,23,17,18,17,1
278503,83,23,19,6,4,0
278504,83,23,3,42,4,0
278505,83,23,4,29,7,2
278506,83,23,20,344,58,10
278507,83,23,48,1,1,0
278508,83,23,49,1,1,0
278509,83,23,21,42,3,2
278510,83,23,22,39,0,0
278511,83,23,23,42,10,3
278512,83,23,24,19,6,0
278513,83,23,26,2,2,2
278514,83,23,57,3,4,0
278515,83,23,10,4,4,0
278516,83,23,44,1,1,0
278517,83,23,29,3,2,2
278518,83,23,13,0,1,0
278519,83,23,30,5,5,0
278520,83,23,31,3,3,0
278521,83,23,32,1,1,0
278522,83,23,55,1,1,0
278523,83,23,33,3,3,0
278524,83,23,14,1,2,1
278525,83,24,1,3,2,0
278526,83,24,2,3,2,2
278527,83,24,46,1,1,2
278528,83,24,42,2,2,0
278529,83,24,17,30,26,4
278530,83,24,18,1,1,1
278531,83,24,19,8,5,0
278532,83,24,3,58,5,0
278533,83,24,47,1,0,0
278534,83,24,4,86,13,4
278535,83,24,20,339,36,10
278536,83,24,75,0,1,0
278537,83,24,21,85,8,3
278538,83,24,22,25,3,3
278539,83,24,23,49,10,5
278540,83,24,24,53,15,1
278541,83,24,5,1,1,0
278542,83,24,6,1,1,1
278543,83,24,26,4,4,3
278544,83,24,57,0,0,2
278545,83,24,80,2,3,1
278546,83,24,10,15,14,0
278547,83,24,44,3,1,0
278548,83,24,28,1,1,0
278549,83,24,29,4,2,1
278550,83,24,39,2,1,0
278551,83,24,30,7,7,0
278552,83,24,31,16,15,0
278553,83,24,33,1,1,0
278554,83,24,14,2,2,1
278555,83,25,54,1,0,1
278556,83,25,2,2,1,0
278557,83,25,46,0,0,2
278558,83,25,17,12,10,4
278559,83,25,18,2,2,0
278560,83,25,19,5,2,0
278561,83,25,69,1,0,0
278562,83,25,3,33,8,1
278563,83,25,4,25,6,0
278564,83,25,20,268,23,3
278565,83,25,48,5,3,0
278566,83,25,21,55,4,0
278567,83,25,22,10,0,0
278568,83,25,23,41,3,2
278569,83,25,24,36,7,0
278570,83,25,6,1,2,0
278571,83,25,57,0,0,1
278572,83,25,9,2,0,0
278573,83,25,10,12,11,2
278574,83,25,44,2,1,0
278575,83,25,28,1,1,0
278576,83,25,29,3,3,1
278577,83,25,12,1,1,1
278578,83,25,30,3,3,0
278579,83,25,31,5,5,0
278580,83,25,55,1,1,0
278581,83,25,14,0,1,1
278582,83,26,1,3,1,0
278583,83,26,2,4,5,0
278584,83,26,17,17,20,4
278585,83,26,19,4,2,0
278586,83,26,3,83,4,5
278587,83,26,47,1,1,0
278588,83,26,4,27,7,3
278589,83,26,20,213,11,3
278590,83,26,48,6,5,0
278591,83,26,49,1,1,1
278592,83,26,21,97,9,9
278593,83,26,22,41,1,2
278594,83,26,23,36,9,6
278595,83,26,24,34,19,0
278596,83,26,43,1,1,0
278597,83,26,5,1,1,0
278598,83,26,6,3,3,2
278599,83,26,26,4,3,3
278600,83,26,38,1,0,0
278601,83,26,57,0,0,4
278602,83,26,27,2,2,2
278603,83,26,10,9,10,2
278604,83,26,44,6,4,1
278605,83,26,28,0,0,1
278606,83,26,29,3,1,1
278607,83,26,30,10,10,0
278608,83,26,31,2,2,0
278609,83,26,55,0,0,1
278610,83,26,33,2,1,0
278611,83,26,70,2,1,0
278612,83,27,2,9,9,2
278613,83,27,46,1,0,0
278614,83,27,42,1,0,0
278615,83,27,17,36,31,6
278616,83,27,18,2,2,0
278617,83,27,19,2,2,0
278618,83,27,3,78,8,1
278619,83,27,47,1,1,0
278620,83,27,4,26,10,2
278621,83,27,60,1,1,2
278622,83,27,20,256,26,0
278623,83,27,48,11,11,0
278624,83,27,49,2,3,0
278625,83,27,21,51,12,9
278626,83,27,22,90,1,2
278627,83,27,23,72,7,2
278628,83,27,24,25,10,1
278629,83,27,5,0,0,1
278630,83,27,6,4,4,2
278631,83,27,26,6,6,4
278632,83,27,9,1,1,0
278633,83,27,27,2,1,0
278634,83,27,10,26,22,5
278635,83,27,44,5,4,1
278636,83,27,28,1,1,0
278637,83,27,29,0,1,1
278638,83,27,12,1,0,0
278639,83,27,13,1,0,0
278640,83,27,39,1,1,0
278641,83,27,30,17,16,1
278642,83,27,31,9,9,0
278643,83,27,32,1,1,0
278644,83,27,40,1,0,0
278645,83,27,55,1,0,0
278646,83,27,33,4,4,0
278647,83,27,58,0,0,1
278648,83,27,14,0,1,0
278649,83,28,54,1,1,1
278650,83,28,46,1,0,0
278651,83,28,42,1,1,0
278652,83,28,17,33,32,3
278653,83,28,19,9,4,0
278654,83,28,3,84,6,0
278655,83,28,47,4,2,0
278656,83,28,4,32,10,0
278657,83,28,20,398,56,4
278658,83,28,48,9,5,0
278659,83,28,65,3,2,0
278660,83,28,49,3,1,0
278661,83,28,21,44,6,3
278662,83,28,22,70,0,1
278663,83,28,23,63,8,5
278664,83,28,24,22,10,0
278665,83,28,43,1,1,0
278666,83,28,36,1,1,0
278667,83,28,6,5,5,1
278668,83,28,26,1,2,1
278669,83,28,9,1,1,0
278670,83,28,27,2,2,0
278671,83,28,10,13,13,1
278672,83,28,44,4,4,0
278673,83,28,29,2,0,0
278674,83,28,30,8,8,0
278675,83,28,31,9,9,0
278676,83,28,33,4,2,0
278677,83,28,14,5,2,2
278678,83,28,15,0,1,0
278679,83,29,17,1,0,0
278680,83,29,19,3,1,0
278681,83,29,3,4,2,0
278682,83,29,4,3,0,0
278683,83,29,20,121,0,2
278684,83,29,22,14,0,0
278685,83,29,23,10,0,2
278686,83,29,24,2,0,0
278687,83,29,6,1,1,0
278688,83,29,57,2,1,0
278689,83,29,80,0,1,0
278690,83,29,44,1,1,0
278691,83,29,29,3,2,1
278692,83,29,30,1,1,0
278693,83,29,31,1,1,0
278694,83,29,40,1,0,0
278695,83,29,14,1,1,0
278696,83,30,2,2,0,0
278697,83,30,17,26,25,9
278698,83,30,18,4,4,2
278699,83,30,19,5,2,0
278700,83,30,88,1,0,0
278701,83,30,3,59,8,1
278702,83,30,4,11,3,0
278703,83,30,20,128,9,0
278704,83,30,48,1,0,0
278705,83,30,49,1,1,2
278706,83,30,21,65,9,6
278707,83,30,22,32,4,4
278708,83,30,23,16,11,8
278709,83,30,24,5,1,0
278710,83,30,6,1,1,0
278711,83,30,26,3,3,2
278712,83,30,9,1,0,0
278713,83,30,10,15,15,1
278714,83,30,44,2,1,0
278715,83,30,29,2,2,0
278716,83,30,12,1,1,1
278717,83,30,30,3,5,0
278718,83,30,31,7,7,0
278719,83,30,32,2,0,0
278720,83,30,33,1,1,0
278721,83,30,14,1,1,1
278722,83,30,70,1,0,0
278723,83,31,41,1,0,2
278724,83,31,46,1,0,0
278725,83,31,17,16,15,2
278726,83,31,18,3,3,1
278727,83,31,19,1,3,3
278728,83,31,3,73,8,0
278729,83,31,4,33,0,0
278730,83,31,20,96,10,9
278731,83,31,48,1,1,0
278732,83,31,49,0,0,1
278733,83,31,21,86,24,21
278734,83,31,22,11,2,5
278735,83,31,23,22,7,5
278736,83,31,24,1,2,0
278737,83,31,5,1,0,0
278738,83,31,25,1,1,0
278739,83,31,6,6,6,2
278740,83,31,26,1,2,0
278741,83,31,38,1,1,1
278742,83,31,57,0,0,1
278743,83,31,10,19,17,6
278744,83,31,44,3,4,0
278745,83,31,29,2,4,2
278746,83,31,39,1,1,1
278747,83,31,30,6,5,0
278748,83,31,31,11,11,0
278749,83,31,32,3,3,0
278750,83,31,33,1,1,0
278751,83,31,14,0,1,0
278752,83,32,54,1,1,1
278753,83,32,2,0,1,0
278754,83,32,42,3,0,0
278755,83,32,17,42,41,18
278756,83,32,18,4,4,1
278757,83,32,94,1,1,0
278758,83,32,19,2,0,0
278759,83,32,3,102,10,5
278760,83,32,47,1,1,0
278761,83,32,4,56,8,1
278762,83,32,20,215,47,5
278763,83,32,48,8,5,0
278764,83,32,49,0,1,0
278765,83,32,21,107,15,8
278766,83,32,22,41,3,1
278767,83,32,23,26,9,6
278768,83,32,24,9,6,0
278769,83,32,43,2,0,0
278770,83,32,5,5,6,0
278771,83,32,6,5,5,4
278772,83,32,26,2,2,1
278773,83,32,57,0,0,1
278774,83,32,8,0,1,0
278775,83,32,9,2,0,0
278776,83,32,10,22,23,7
278777,83,32,29,3,2,0
278778,83,32,39,1,1,1
278779,83,32,30,4,4,0
278780,83,32,31,11,10,0
278781,83,32,33,2,2,0
278782,83,32,14,3,3,3
278783,83,32,15,0,2,0
278784,83,33,54,0,0,1
278785,83,33,2,5,2,2
278786,83,33,17,25,22,3
278787,83,33,18,5,5,0
278788,83,33,19,1,1,0
278789,83,33,3,61,3,0
278790,83,33,47,2,1,0
278791,83,33,4,25,7,1
278792,83,33,20,115,18,0
278793,83,33,48,5,4,0
278794,83,33,49,1,1,0
278795,83,33,21,69,9,1
278796,83,33,22,29,1,1
278797,83,33,23,13,5,2
278798,83,33,24,10,1,0
278799,83,33,5,4,2,0
278800,83,33,36,2,1,1
278801,83,33,6,4,3,2
278802,83,33,26,1,1,1
278803,83,33,9,1,0,0
278804,83,33,27,1,1,1
278805,83,33,10,13,12,1
278806,83,33,44,1,1,0
278807,83,33,29,2,3,1
278808,83,33,39,4,2,1
278809,83,33,30,6,5,0
278810,83,33,31,9,9,1
278811,83,33,32,1,1,0
278812,83,33,40,1,0,0
278813,83,33,33,7,5,0
278814,83,33,14,3,2,2
278815,83,34,54,1,1,0
278816,83,34,2,6,2,1
278817,83,34,42,1,0,0
278818,83,34,17,26,19,8
278819,83,34,18,4,4,1
278820,83,34,19,7,4,1
278821,83,34,3,117,11,0
278822,83,34,47,0,1,0
278823,83,34,4,45,6,1
278824,83,34,20,192,19,5
278825,83,34,48,7,4,0
278826,83,34,21,105,14,7
278827,83,34,22,30,0,0
278828,83,34,23,28,3,2
278829,83,34,24,9,8,1
278830,83,34,5,0,1,0
278831,83,34,36,1,1,0
278832,83,34,6,4,4,0
278833,83,34,26,4,4,3
278834,83,34,57,1,0,0
278835,83,34,9,1,1,0
278836,83,34,10,18,14,2
278837,83,34,44,5,5,0
278838,83,34,29,2,2,2
278839,83,34,12,0,1,0
278840,83,34,39,2,2,0
278841,83,34,30,8,7,0
278842,83,34,31,12,15,0
278843,83,34,32,4,4,0
278844,83,34,40,2,0,0
278845,83,34,33,2,2,1
278846,83,34,66,1,0,0
278847,83,34,14,4,4,5
278848,83,34,70,1,0,0
278849,83,35,79,1,0,0
278850,83,35,54,0,0,1
278851,83,35,64,1,1,0
278852,83,35,1,3,1,0
278853,83,35,2,5,6,5
278854,83,35,46,0,1,0
278855,83,35,42,7,1,0
278856,83,35,17,85,74,25
278857,83,35,18,2,2,2
278858,83,35,19,7,5,0
278859,83,35,3,141,24,5
278860,83,35,47,1,1,0
278861,83,35,4,96,18,2
278862,83,35,20,533,86,19
278863,83,35,48,12,10,0
278864,83,35,65,0,0,2
278865,83,35,49,7,6,8
278866,83,35,21,99,12,13
278867,83,35,22,75,4,5
278868,83,35,23,99,28,31
278869,83,35,24,26,9,2
278870,83,35,43,1,1,0
278871,83,35,5,2,4,0
278872,83,35,36,1,1,0
278873,83,35,6,5,5,3
278874,83,35,26,15,14,14
278875,83,35,38,1,0,0
278876,83,35,57,0,0,1
278877,83,35,8,2,2,0
278878,83,35,9,4,2,0
278879,83,35,27,2,2,1
278880,83,35,10,34,34,12
278881,83,35,44,5,4,0
278882,83,35,28,2,0,0
278883,83,35,29,6,7,3
278884,83,35,30,12,13,1
278885,83,35,31,22,34,0
278886,83,35,32,6,7,0
278887,83,35,40,0,1,0
278888,83,35,33,1,2,0
278889,83,35,14,10,9,13
278890,83,35,70,1,1,0
278891,83,36,59,0,0,1
278892,83,36,1,2,0,0
278893,83,36,2,3,2,2
278894,83,36,46,0,1,0
278895,83,36,42,3,2,1
278896,83,36,17,14,14,2
278897,83,36,18,3,3,1
278898,83,36,19,19,14,1
278899,83,36,3,78,9,0
278900,83,36,4,19,6,0
278901,83,36,20,303,68,18
278902,83,36,48,6,5,0
278903,83,36,49,1,2,2
278904,83,36,21,13,8,15
278905,83,36,22,27,2,0
278906,83,36,23,14,10,2
278907,83,36,24,9,4,0
278908,83,36,5,2,2,0
278909,83,36,36,1,2,0
278910,83,36,6,3,3,1
278911,83,36,26,2,2,4
278912,83,36,57,0,0,1
278913,83,36,9,1,0,0
278914,83,36,10,6,7,3
278915,83,36,39,1,0,0
278916,83,36,30,8,8,0
278917,83,36,31,4,4,0
278918,83,36,33,1,1,0
278919,83,36,14,0,1,0
278920,83,37,2,2,1,1
278921,83,37,42,1,0,0
278922,83,37,17,18,20,7
278923,83,37,18,1,1,1
278924,83,37,19,5,4,0
278925,83,37,69,0,0,1
278926,83,37,3,55,4,1
278927,83,37,4,12,1,1
278928,83,37,60,1,1,0
278929,83,37,20,106,15,2
278930,83,37,48,6,6,0
278931,83,37,49,1,0,0
278932,83,37,21,22,4,8
278933,83,37,22,25,1,0
278934,83,37,23,11,5,5
278935,83,37,24,6,2,2
278936,83,37,43,1,1,0
278937,83,37,5,2,3,0
278938,83,37,6,8,8,2
278939,83,37,26,1,1,1
278940,83,37,38,1,1,2
278941,83,37,9,0,1,0
278942,83,37,10,10,9,1
278943,83,37,44,3,3,1
278944,83,37,29,1,0,0
278945,83,37,39,1,0,0
278946,83,37,30,4,4,0
278947,83,37,31,5,5,0
278948,83,37,33,1,1,0
278949,83,38,54,2,2,5
278950,83,38,2,2,1,0
278951,83,38,46,1,0,0
278952,83,38,42,1,1,1
278953,83,38,17,29,24,5
278954,83,38,18,3,2,1
278955,83,38,19,5,4,1
278956,83,38,3,79,4,0
278957,83,38,4,19,8,2
278958,83,38,20,164,19,4
278959,83,38,48,5,5,0
278960,83,38,49,4,2,2
278961,83,38,21,44,7,3
278962,83,38,22,39,2,2
278963,83,38,23,35,5,11
278964,83,38,24,7,2,0
278965,83,38,5,0,1,0
278966,83,38,6,4,4,1
278967,83,38,26,5,5,6
278968,83,38,57,0,1,1
278969,83,38,27,1,1,0
278970,83,38,10,14,16,1
278971,83,38,44,1,1,0
278972,83,38,28,2,2,2
278973,83,38,29,1,1,0
278974,83,38,30,7,8,0
278975,83,38,31,17,17,0
278976,83,38,33,2,2,0
278977,83,38,45,1,1,1
278978,83,38,15,0,1,0
278979,83,39,1,0,1,0
278980,83,39,2,1,1,0
278981,83,39,46,1,0,0
278982,83,39,17,11,12,3
278983,83,39,19,1,1,0
278984,83,39,3,31,3,0
278985,83,39,4,15,4,3
278986,83,39,20,75,10,2
278987,83,39,48,2,1,0
278988,83,39,49,1,2,0
278989,83,39,21,43,14,6
278990,83,39,22,19,1,0
278991,83,39,23,12,6,1
278992,83,39,24,5,1,0
278993,83,39,26,1,1,1
278994,83,39,57,0,0,1
278995,83,39,10,7,7,1
278996,83,39,29,1,2,2
278997,83,39,30,4,4,1
278998,83,39,31,2,2,0
278999,83,39,33,1,1,0
279000,83,40,1,2,1,0
279001,83,40,2,2,2,0
279002,83,40,46,1,1,0
279003,83,40,17,42,38,5
279004,83,40,18,4,4,2
279005,83,40,19,5,2,0
279006,83,40,3,106,9,0
279007,83,40,47,3,2,0
279008,83,40,4,26,3,0
279009,83,40,60,1,0,0
279010,83,40,20,163,23,0
279011,83,40,48,5,4,0
279012,83,40,49,1,1,0
279013,83,40,21,107,24,21
279014,83,40,22,30,1,0
279015,83,40,23,18,6,5
279016,83,40,24,10,6,0
279017,83,40,43,2,1,0
279018,83,40,5,5,4,0
279019,83,40,36,0,1,0
279020,83,40,6,8,8,1
279021,83,40,26,7,6,4
279022,83,40,8,1,1,0
279023,83,40,27,0,1,0
279024,83,40,10,14,18,2
279025,83,40,44,7,6,0
279026,83,40,71,1,1,0
279027,83,40,29,2,2,3
279028,83,40,11,1,1,0
279029,83,40,12,1,1,0
279030,83,40,30,7,5,0
279031,83,40,31,14,13,0
279032,83,40,40,1,0,0
279033,83,40,33,5,5,0
279034,83,40,14,2,2,1
279035,83,40,45,2,1,0
279036,83,40,70,1,0,0
279037,83,41,1,0,2,0
279038,83,41,2,6,3,1
279039,83,41,46,1,0,0
279040,83,41,17,38,36,5
279041,83,41,18,2,2,0
279042,83,41,19,11,7,3
279043,83,41,3,107,7,0
279044,83,41,47,1,0,0
279045,83,41,4,26,4,0
279046,83,41,60,1,0,0
279047,83,41,20,243,35,3
279048,83,41,48,7,6,0
279049,83,41,65,0,0,2
279050,83,41,49,2,3,1
279051,83,41,21,72,8,4
279052,83,41,22,70,2,2
279053,83,41,23,43,4,2
279054,83,41,24,14,10,2
279055,83,41,5,2,1,0
279056,83,41,6,4,4,2
279057,83,41,26,6,6,7
279058,83,41,57,1,1,0
279059,83,41,8,1,1,0
279060,83,41,9,2,1,0
279061,83,41,27,1,1,1
279062,83,41,10,27,26,3
279063,83,41,44,4,4,1
279064,83,41,29,2,4,4
279065,83,41,39,1,1,1
279066,83,41,30,10,10,1
279067,83,41,31,11,10,1
279068,83,41,32,1,1,0
279069,83,41,40,1,0,0
279070,83,41,33,2,2,0
279071,83,41,14,5,3,7
279072,83,42,41,1,0,0
279073,83,42,1,2,1,0
279074,83,42,2,2,1,0
279075,83,42,17,24,21,3
279076,83,42,18,4,5,0
279077,83,42,19,6,3,0
279078,83,42,3,76,11,1
279079,83,42,4,42,3,0
279080,83,42,20,80,10,1
279081,83,42,48,1,1,0
279082,83,42,49,1,1,0
279083,83,42,21,107,9,7
279084,83,42,22,42,3,1
279085,83,42,23,16,1,0
279086,83,42,24,12,8,0
279087,83,42,6,1,1,1
279088,83,42,26,4,2,4
279089,83,42,57,0,1,0
279090,83,42,27,2,2,1
279091,83,42,10,13,10,2
279092,83,42,44,1,2,0
279093,83,42,28,2,1,1
279094,83,42,29,3,3,2
279095,83,42,39,3,3,1
279096,83,42,30,2,2,0
279097,83,42,31,13,13,0
279098,83,42,32,1,1,0
279099,83,42,33,2,2,0
279100,83,42,14,5,5,2
279101,83,42,15,0,1,0
279102,83,43,54,1,0,1
279103,83,43,2,3,2,0
279104,83,43,46,1,0,0
279105,83,43,42,2,1,0
279106,83,43,17,55,53,6
279107,83,43,18,2,2,0
279108,83,43,19,10,5,0
279109,83,43,3,165,15,2
279110,83,43,47,4,3,0
279111,83,43,4,92,16,0
279112,83,43,20,326,42,4
279113,83,43,48,10,10,0
279114,83,43,49,4,2,0
279115,83,43,21,273,34,21
279116,83,43,22,56,5,5
279117,83,43,23,36,5,4
279118,83,43,24,19,7,0
279119,83,43,43,5,2,0
279120,83,43,5,0,1,0
279121,83,43,6,8,8,3
279122,83,43,26,7,7,5
279123,83,43,57,0,0,1
279124,83,43,7,1,0,0
279125,83,43,9,2,2,0
279126,83,43,27,2,2,0
279127,83,43,10,27,25,4
279128,83,43,44,6,4,0
279129,83,43,28,1,1,0
279130,83,43,29,8,7,2
279131,83,43,12,2,1,0
279132,83,43,30,23,22,0
279133,83,43,31,20,22,0
279134,83,43,32,3,4,0
279135,83,43,40,1,0,0
279136,83,43,14,6,5,9
279137,83,43,70,2,2,0
279138,83,43,15,0,1,0
279139,83,44,54,0,1,3
279140,83,44,1,1,0,0
279141,83,44,42,2,2,0
279142,83,44,17,32,27,2
279143,83,44,18,1,1,0
279144,83,44,3,68,1,0
279145,83,44,47,1,2,0
279146,83,44,4,44,7,0
279147,83,44,20,130,26,2
279148,83,44,48,12,12,2
279149,83,44,49,2,2,0
279150,83,44,21,71,12,5
279151,83,44,22,29,1,0
279152,83,44,23,20,7,1
279153,83,44,24,9,2,0
279154,83,44,43,0,1,0
279155,83,44,5,1,2,0
279156,83,44,6,1,1,0
279157,83,44,26,1,1,1
279158,83,44,57,2,0,0
279159,83,44,80,1,0,0
279160,83,44,27,1,1,1
279161,83,44,10,11,8,1
279162,83,44,44,6,4,0
279163,83,44,29,2,0,1
279164,83,44,12,1,0,0
279165,83,44,39,1,1,0
279166,83,44,30,3,3,0
279167,83,44,31,3,3,0
279168,83,44,32,3,3,1
279169,83,44,33,2,2,0
279170,83,44,14,2,1,0
279171,83,45,59,2,2,3
279172,83,45,54,1,1,1
279173,83,45,41,0,2,0
279174,83,45,1,3,0,0
279175,83,45,2,3,2,0
279176,83,45,46,2,1,0
279177,83,45,17,47,41,8
279178,83,45,18,8,8,2
279179,83,45,19,10,7,0
279180,83,45,3,160,13,0
279181,83,45,47,5,1,0
279182,83,45,4,57,7,0
279183,83,45,60,0,0,2
279184,83,45,20,408,66,11
279185,83,45,48,28,25,1
279186,83,45,65,0,0,2
279187,83,45,75,1,0,0
279188,83,45,49,2,2,1
279189,83,45,21,66,8,12
279190,83,45,22,146,7,0
279191,83,45,23,155,20,18
279192,83,45,24,39,18,2
279193,83,45,5,2,1,0
279194,83,45,36,1,1,0
279195,83,45,6,13,13,7
279196,83,45,26,3,3,3
279197,83,45,38,0,0,1
279198,83,45,57,0,0,4
279199,83,45,8,1,1,0
279200,83,45,10,28,23,5
279201,83,45,44,13,11,0
279202,83,45,28,2,2,2
279203,83,45,29,9,8,3
279204,83,45,39,1,1,0
279205,83,45,30,13,11,0
279206,83,45,31,13,10,0
279207,83,45,32,2,2,0
279208,83,45,40,5,0,0
279209,83,45,33,5,5,0
279210,83,45,66,0,1,0
279211,83,45,14,9,5,12
279212,83,45,70,1,0,0
279213,83,45,15,0,1,0
279214,83,46,1,0,1,0
279215,83,46,2,5,4,0
279216,83,46,46,1,1,0
279217,83,46,42,4,2,0
279218,83,46,17,25,23,4
279219,83,46,18,5,5,3
